1;2;3;4
4840;"441106";"Pembantu Pustakawan Gred S19";"Librarian Assistant Grade S19"
4841;"441107";"Pembantu Perpustakaan";"Library Assistant"
4843;"4412";"KERANI PENGEDARAN DAN PENGISIHAN MEL";"MAIL CARRIERS AND SORTING CLERKS"
4844;"441201";"Posmen";"Postman/woman"
4845;"441202";"Kerani, Mel Penghantaran";"Clerk, Mail Dispatch"
4846;"441203";"Pembantu, Mel Penghantaran";"Assistant, Mail Dispatch"
4847;"441204";"Penghantar Proses";"Process Dispatcher"
4848;"441205";"Penghantar Saman";"Summon Dispatcher"
4849;"441206";"Kerani Mel Pengisihan";"Clerk, Mail Sorting"
4850;"441207";"Kerani Kawalan, Depot Mel";"Clerical Controller, Mail Depot"
4851;"441208";"Kerani Kawalan, Mel";"Clerical Controller, Mail"
4852;"441209";"Kerani Kawalan, Perkhidmatan Pos";"Clerical Controller, Postal Service"
4853;"441210";"Kerani, Mel";"Clerk, Mail"
4854;"441211";"Kerani, Senarai Alamat";"Clerk, Address List"
4855;"441212";"Kerani, Senarai Mel";"Clerk, Mailling List"
4857;"4413";"KERANI PENGEKODAN, PEMBACAAN PRUF DAN YANG BERKAITAN";"CODING, PROOF-READING AND RELATED CLERKS"
4858;"441301";"Kerani Pembacaan Pruf";"Proof-Reader Clerk"
4859;"441302";"Kerani Pengekodan, Pemprosesan Data";"Coding Clerk, Data-Processing"
4860;"441303";"Kerani Penerbitan";"Publication Clerk"
4861;"441304";"Kerani Pengekodan";"Coding Clerk"
4862;"441305";"Pembantu Penerbitan Gred N19";"Publication Assistant Grade N19"
4864;"4414";"JURUTULIS DAN PEKERJA YANG BERKAITAN";"SCRIBES AND RELATED WORKERS"
4865;"441401";"Penulis Petisyen";"Petition Writer"
4866;"441402";"Penulis Awam";"Public Writer"
4867;"441403";"Jurutulis";"Scribes"
4869;"4415";"KERANI PEMFAILAN DAN PENYALINAN";"FILING AND COPYING CLERKS"
4870;"441501";"Kerani Pemfailan";"Clerk, Filing"
4871;"441502";"Kerani Pengumpulan Direktori";"Clerk, Compilation Directory"
4872;"441503";"Kerani Fotokopi";"Clerk, Photocopying"
4873;"441504";"Kerani Penyalin Dokumen";"Clerk, Document Copying"
4874;"441505";"Kerani Kawalan Dokumen";"Clerk Control Document"
4875;"441506";"Pengawal Dokumen";"Controller, Document"
4876;"441507";"Koordinator Dokumen";"Coordinator, Document"
4877;"441508";"Kerani Dokumen";"Clerk, Document"
4878;"441509";"Pembantu Dokumen, Pengilangan Makanan Halal";"Document Assistant, Halal Food Manufacturing"
4879;"441510";"Kerani Dokumen, Operasi Logistik Halal";"Documentation Clerk, Halal Logistics Operation"
4881;"4416";"KERANI PERSONEL";"PERSONNEL CLERKS"
4882;"441601";"Kerani Pekerjaan";"Clerk, Employment"
4883;"441602";"Kerani Hal Ehwal Am";"Clerk, General Affairs"
4884;"441603";"Kerani Personel";"Clerk, Personnel"
4885;"441604";"Kerani Sumber Manusia";"Clerk, Human Resource"
4886;"441605";"Pembantu Personel";"Personnel Assistant"
4887;"441606";"Kerani Mesin Cetak Alamat";"Clerk, Addressing Machine"
4888;"441607";"Kerani Pendaftaran";"Clerk, Registry"
4889;"441608";"Kerani Pengelasan";"Clerk, Classification"
4890;"441609";"Kerani Probet";"Clerk, Probate"
4891;"441610";"Pembantu Sumber Manusia";"Human Resource Assistant"
4893;"4419";"PEKERJA SOKONGAN PERKERANIAN LAIN YANG TIDAK DIKELASKAN DI MANA-MANA";"CLERICAL SUPPORT WORKERS NOT ELSEWHERE CLASSIFIED"
4894;"441901";"Pembantu Pakaian";"Assistant Wardrobe"
4895;"441902";"Kerani Keselamatan";"Safety clerk"
4896;"441903";"Pembantu Tadbir (Undang-undang) Gred L19";"Administrative Assistant (Legal) Grade L19"
4897;"441904";"Pembantu Syariah Gred LS19";"Syariah Assistant Grade LS19"
4898;"441905";"Bentara Parlimen Gred N11";"Sergeant-at-arms, Grade N11"
4899;"441906";"Pembantu Operasi Gred N11";"Assistant Operation Grade N11"
4900;"441907";"Pembantu Hal Ehwal Islam Gred S19";"Islamic Affairs Assistant Grade S19"
4901;"441908";"Pembantu Perhubungan Perusahaan Gred S19";"Industrial Relation Assistant Grade S19"
4902;"441909";"Pembantu Penilaian Gred W19";"Valuation Assistant Grade W19"
4903;"441910";"Pembantu Pembangunan Masyarakat Gred S19";"Community Development Assistant Grade S19"
4904;"441911";"Pembantu Penyelidik Sosial Gred N19";"Social Research Assistant Grade N19"
4905;"441912";"Pembantu Antidadah Gred S19";"Anti-Drug Assistant Grade S19"
4906;"441913";"Pembantu Kesatria Gred S19";"Kesatria Assistant Grade S19"
4907;"441914";"Pembantu Belia dan Sukan Gred S19";"Youth and Sport Assistant Grade S19"
4908;"441915";"Pembantu Tadbir (Penaksiran) Gred 21";"Administrative Assistant (Appraiser) Grade 21"
4909;"441916";"Pembantu Pegawai Cukai Penganggar";"Tax Estimater Assistant"
4910;"441917";"Pembantu Pegawai Eksais";"Excise Assistant"
4911;"441918";"Pembantu Pegawai Cukai";"Tax Assistant"
4912;"441919";"Pembantu Inspektor Cukai";"Taxation Inspector's Assistant"
4913;"441920";"Pembantu Operasi Gred 9";"Operation Assistant Grade 9"
4915;"5";"PEKERJA PERKHIDMATAN DAN JUALAN";"SERVICES AND SALES WORKERS"
4917;"5111";"ATENDAN PERJALANAN DAN PELAYAN PERJALANAN";"TRAVEL ATTENDANTS AND TRAVEL STEWARDS"
4918;"511101";"Atendan Kabin Kapal";"Ship’s Cabin Attendant"
4919;"511102";"Penyelaras Pramugara/Pramugari";"Steward/Stewardess, Coordinator"
4920;"511103";"Penyelia Pramugara/Pramugari";"Steward/Stewardess, Supervisor"
4921;"511104";"Pelayan Aras";"Steward/Stewardess, Floor"
4922;"511105";"Atendan Kapal Terbang";"Flight Attendant"
4923;"511106";"Pramugara/Pramugari";"Steward/Stewardess"
4924;"511107";"Atendan Lapangan Terbang";"Airport Attendant"
4925;"511108";"Kru Kabin";"Cabin Crew"
4926;"511109";"Kru Penerbangan";"Flight Crew"
4927;"511110";"Pramugara/Pramugari Kapal";"Ship Steward/Stewardess"
4928;"511111";"Atendan Gerabak";"Attendant, Coach"
4929;"511112";"Kru Bas Bergerak Gred K3";"Bus Crew Grade K3"
4930;"511113";"Kru Belon Udara Panas";"Hot Air Balloon Crew"
4931;"511114";"Penyedia Kerja";"Job Preparator"
4933;"5112";"KONDUKTOR PENGANGKUTAN";"TRANSPORT CONDUCTORS"
4934;"511201";"Konduktor Bas";"Bus Conductor"
4935;"511202";"Inspektor Tiket";"Ticket Inspector"
4936;"511203";"Konduktor Bot/Feri";"Ferry/ Boat Conductor"
4937;"511204";"Konduktor Kereta api";"Train Conductor"
4938;"511205";"Konduktor Kereta Kabel";"Cable Car Conductor"
4939;"511206";"Pengawal Kereta api Penumpang";"Passenger Guard, Train"
4940;"511207";"Pengawal Landasan";"Railway Guard"
4941;"511208";"Konduktor Pengangkutan";"Tansport Conductor"
4942;"511209";"Konduktor Trem";"Tram Conductor"
4943;"511210";"Ketua Stesen";"Station Master"
4945;"5113";"PEMANDU PERJALANAN";"TRAVEL GUIDES"
4946;"511301";"Pemandu Pelancong";"Tourist Guide"
4947;"511302";"Pemandu Perjalanan";"Travel Guide"
4948;"511303";"Pemandu Galeri Seni";"Art Gallery Guide"
4949;"511304";"Pemandu Muzium";"Museum Guide"
4950;"511305";"Pemandu Lawatan Kilang";"Factory Tour Guide"
4951;"511306";"Pengiring Lawatan";"Tour Escort"
4953;"5121";"TUKANG MASAK";"COOKS"
4954;"512101";"Tukang Masak";"Cook"
4955;"512102";"Tukang Masak, Perkhidmatan Hotel dan Katering";"Cook, Hotels and Catering Services"
4956;"512103";"Tukang Masak, Perkhidmatan Persendirian";"Cook, Private Service"
4957;"512104";"Tukang Masak, Pengetinan dan Pengawetan Makanan";"Cook, Food Canning & Preserving"
4958;"512105";"Pembantu Barbekiu";"Helper, Barbeque"
4959;"512106";"Pembantu Jurumasak";"Commis"
4960;"512107";"Pembantu Tukang Masak";"Assistant Cook"
4961;"512108";"Tukang Masak Kapal";"Cook, Ship"
4962;"512109";"Tukang Masak Gred K1";"Cook Grade K1"
4963;"512110";"Pembantu Kulinari";"Culinary Assistant"
4964;"512111";"Pembantu Penyediaan Makanan Gred N19";"Food Preparation Assistant Grade N19"
4965;"512112";"Ketua Tukang Masak";"Chief Cook"
4967;"5131";"PELAYAN";"WAITERS"
4968;"513101";"Pelayan";"Waiter"
4969;"513102";"Pramusaji";"Pramusaji"
4970;"513103";"Pelayan Bankuet";"Waiter, Banquet"
4971;"513104";"Penyelia Makanan dan Minuman";"Food and Beverage Supervisor"
4972;"513105";"Penyelia Outlet";"Outlet Supervisor"
4973;"513106";"Penyelia Restoran";"Restaurant Supervisor"
4974;"513107";"Pekerja Makanan dan Minuman, Bankuet";"Food and Beverage Worker, Banquet"
4975;"513108";"Pekerja Makanan dan Minuman, Perkhidmatan Bilik";"Food and Beverage Worker, Room Service"
4976;"513109";"Pekerja Makanan dan Minuman";"Food and Beverage Worker"
4977;"513110";"Barista";"Barista"
4978;"513111";"Pramusaji Gred K3";"Pramusaji Grade K3"
4980;"5132";"PELAYAN BAR";"BARTENDERS"
4981;"513201";"Pelayan Bar";"Bartender"
4982;"513202";"Pembantu Pelayan Bar";"Assistant Bartender"
4983;"513203";"Pelayan Makanan dan Minuman Bar";"Food and Beverage Barmen"
4985;"5141";"PENDANDAN RAMBUT";"HAIRDRESSERS"
4986;"514101";"Jurugaya Rambut";"Coiffeur"
4987;"514102";"Pendandan Rambut";"Hairdresser"
4988;"514103";"Tukang Gunting Rambut";"Barber"
4989;"514104";"Pereka Fesyen Rambut";"Hair Stylist"
4990;"514105";"Pakar Penjagaan Rambut";"Hair Care Specialist"
4992;"5142";"JURUSOLEK DAN PEKERJA YANG BERKAITAN";"BEAUTICIANS AND RELATED WORKERS"
4993;"514201";"Jurusolek Gred B19";"Beautician Grade B19"
4994;"514202";"Jurusolek";"Beautician"
4995;"514203";"Jurusolek Artis";"Make-Up Artist"
4996;"514204";"Jurukecantikan Tangan";"Manicurist"
4997;"514205";"Jurukecantikan Kaki dan Kuku";"Pedicurist"
4998;"514206";"Juruestetika";"Aesthetician"
4999;"514207";"Tukang Urut Spa";"Spa Masseur"
5000;"514208";"Pakar Kecantikan dan Kesihatan";"Beauty and Health Therapist"
5001;"514209";"Pakar Spa";"Spa Therapist"
5002;"514210";"Perunding Pelangsingan Badan";"Slimming Consultant"
5003;"514211";"Jurusolek Gred B21";"Beautician Grade B21"
5004;"514212";"Jurusolek Gred B25";"Beautician Grade B25"
5005;"514213";"Jurusolek Gred B27";"Beautician Grade B27"
5006;"514214";"Konsultan Kecantikan";"Beauty Consultant"
5008;"5151";"PENYELIA PENCUCIAN DAN PENGEMASAN DI PEJABAT, HOTEL DAN PERTUBUHAN LAIN";"CLEANING AND HOUSEKEEPING SUPERVISORS IN OFFICES, HOTELS AND OTHER ESTABLISHMENTS"
5009;"515101";"Penyelia Bankuet Hotel dan Penginapan";"Banquet Hotel & Lodging Supervisor"
5010;"515102";"Penyelia Tingkat  Hotel dan Penginapan";"Floor Hotel & Lodging Supervisor"
5011;"515103";"Penyelia Pengemasan";"Housekeeping Supervisor"
5012;"515104";"Penyelia Dobi";"Laundry Supervisor"
5013;"515105";"Jurukemas Hotel";"Housekeeper (Hotel)"
5014;"515106";"Matron (Pengemasan)";"Matron (Housekeeping)"
5015;"515107";"Penyelia Pengemasan Kawasan Awam";"Housekeeping Supervisor, Public Area"
5016;"515108";"Penyelia Perkhidmatan Pengemasan dan Penyajian";"Housekeeping and Catering Services Supervisor"
5017;"515109";"Pelayan Tingkat, Hotel dan Bilik Penginapan";"Floor Steward, Hotel and Lodging"
5018;"515110";"Kapten Hotel dan Bilik Penginapan";"Bell Captain, Hotel and Lodging"
5019;"515111";"Pelayan Bilik";"Room Steward"
5020;"515112";"Ketua Pelayan Hotel";"Hotel Steward Leader"
5021;"515113";"Penolong Eksekutif Pengemasan";"Assistant Housekeeping Executive"
5023;"5152";"JURUKEMAS DOMESTIK";"DOMESTIC HOUSEKEEPERS"
5024;"515201";"Jurukemas Persendirian";"Housekeeper, Private"
5025;"515202";"Pelayan Besar";"Butler"
5026;"515203";"Pelayan Rumah, Persendirian";"House Steward, Private"
5027;"515204";"Pekerja Pengemasan, Persendirian";"Housekeeping Worker, Private"
5028;"515205";"Pembantu Linen";"Assistant Linen"
5029;"515206";"Jurukemas";"Housekeeper"
5030;"515207";"Pekerja Pengemasan";"Worker, Housekeeping"
5031;"515208";"Jurukemas (Perkhidmatan Persendirian)";"Housekeeper (Private Service)"
5032;"515209";"Pekerja Pengemasan Bilik";"Housekeeping Worker, Room"
5033;"515210";"Pelayan Rumah";"House Steward"
5035;"5153";"PENJAGA BANGUNAN";"BUILDING CARETAKERS"
5036;"515301";"Penyelia Asrama Gred N19";"Hostel Supervisor Grade N19"
5037;"515302";"Penjaga Bangunan";"Building Caretaker"
5038;"515303";"Warden Asrama";"Warden, Hostel"
5039;"515304";"Warden Dorm";"Warden, Dormitory"
5040;"515305";"Warden Kem";"Warden, Camp"
5041;"515306";"Penjaga Gereja";"Sexton"
5042;"515307";"Siak/Nuja";"Siak / Nuja"
5043;"515308";"Kapten Aras";"Floor Captain"
5044;"515309";"Janitor";"Janitor"
5045;"515310";"Penyelia Kem";"Camp Supervisor"
5046;"515311";"Pembantu Tadbir Asrama";"Assistant Administrative, Hostel"
5048;"5161";"AHLI NUJUM, TUKANG TILIK DAN PEKERJA YANG BERKAITAN";"ASTROLOGERS, FORTUNE-TELLERS AND RELATED WORKERS"
5049;"516101";"Ahli Nujum";"Astrologer"
5050;"516102";"Tukang Tilik Tapak Tangan";"Palmist"
5051;"516103";"Tukang Tilik";"Fortune-Teller"
5052;"516104";"Ahli Numerologi";"Numerologist"
5054;"5162";"PENGIRING DAN PELAYAN";"COMPANIONS AND VALETS"
5055;"516201";"Dang Pewara";"Lady-in-Waiting"
5056;"516202";"Juruiring";"Companion"
5057;"516203";"Juruiring Sosial";"Companion, Social"
5058;"516204";"Pelayan Peribadi";"Valet"
5060;"5163";"PEKERJA PENGEBUMIAN DAN PERAPIAN MAYAT";"UNDERTAKERS AND EMBALMERS"
5061;"516301";"Atendan Rumah Mayat";"Attendant, Mortuary"
5062;"516302";"Pekerja Urusan Pengebumian";"Undertaker"
5063;"516303";"Pekerja Perapian Mayat";"Embalmer"
5064;"516304";"Kusangren (Peratap Upahan)";"Moirologist"
5065;"516305";"Atendan Krematorium";"Attendant, Crematorium"
5066;"516306";"Penggali Kubur";"Grave Digger"
5068;"5164";"PERAPI HAIWAN PELIHARAAN DAN PENJAGA HAIWAN";"PET GROOMERS AND ANIMAL CARE WORKERS"
5069;"516401";"Penjaga Haiwan";"Animal Caretaker"
5070;"516402";"Penjaga Di Zoo, Taman Burung dan Akuatik";"Keeper In Zoo, Bird and Aquatic Parks"
5071;"516403";"Penjaga Zoo";"Zookeeper"
5072;"516404";"Pekerja Veterinar";"Veterinary Worker"
5074;"5165";"PENGAJAR PEMANDUAN";"DRIVING INSTRUCTORS"
5075;"516501";"Pengajar Pemanduan";"Driving Instructor"
5077;"5169";"PEKERJA PERKHIDMATAN PERIBADI YANG TIDAK DIKELASKAN DI MANA-MANA";"PERSONAL SERVICES WORKERS NOT ELSEWHERE CLASSIFIED"
5078;"516901";"Penganjur Kelab";"Club Host"
5079;"516902";"Pegawai Perhubungan Pelanggan";"Guest Relations Officer"
5080;"516903";"Kru Acara";"Event Crew"
5082;"5211";"JURUJUAL DI GERAI DAN PASAR";"STALL AND MARKET SALESPERSONS"
5083;"521101";"Jurujual Gerai Tepi Jalan";"Street Stall Salesperson"
5084;"521102";"Jurujual Pasar";"Market Salesperson"
5085;"521103";"Jurujual Kiosk";"Kiosk Salesperson"
5086;"521104";"Jurujual Kaunter Promoter";"Counter Sales Promoter"
5087;"521105";"Penjual Bunga";"Florist"
5088;"521106";"Penjual Daging";"Butcher"
5089;"521107";"Penjual Ikan";"Fishmonger"
5090;"521108";"Jurujual Borong dan Runcit";"Wholesale and Retail Salesperson"
5091;"521109";"Vendor Gerai/Pasar";"Market/Stall Vendor"
5092;"521110";"Pemilik Gerai/Pasar";"Market/Stall holder"
5093;"521111";"Jurujual Pemasaran";"Salesperson, Marketing"
5094;"521112";"Jurujual Gerai";"Stall Salesperson"
5095;"521113";"Jurujual (Gerai/Promoter) Gred K2";"Salesperson (Stall/Promoter) Grade K2"
5097;"5212";"JURUJUAL MAKANAN DI TEPI JALAN";"STREET FOOD SALESPERSONS"
5098;"521201";"Penjaja (Makanan)";"Hawker (Food)"
5099;"521202";"Penjual Makanan Tepi Jalan";"Street Food Vendor"
5101;"5221";"PENJAGA KEDAI";"SHOPKEEPERS"
5102;"522101";"Penjaga Kedai";"Shopkeeper"
5103;"522102";"Pekedai Runcit";"Grocer"
5104;"522103";"Ejen Akhbar";"Newsagent"
5106;"5222";"PENYELIA KEDAI";"SHOP SUPERVISORS"
5107;"522201";"Penyelia Kedai";"Shop Supervisor"
5108;"522202";"Penyelia Jualan";"Sales Supervisor"
5109;"522203";"Penyelia Pasar Raya";"Supermarket Supervisor"
5110;"522204";"Penyelia Pembayaran";"Checkout Supervisor"
5111;"522205";"Penyelia (Gerai/Kiosk) Gred K1";"Supervisor (Stall/Kiosk) Grade K1"
5113;"5223";"PEMBANTU JUALAN DI KEDAI";"SHOP SALES ASSISTANTS"
5114;"522301";"Pembantu Jualan";"Sales Assistant"
5115;"522302";"Pembantu Kedai";"Shop Assistant"
5116;"522303";"Kerani Jualan";"Clerk, Sales"
5117;"522304";"Kerani Pemasaran";"Clerk, Marketing"
5118;"522305";"Kerani Jualan dan Pemasaran";"Clerk, Sales and Marketing"
5119;"522306";"Kerani Jualan Tempatan";"Clerk, Local Sales"
5120;"522307";"Kerani Kaunter Jualan";"Clerk, Sales Counter"
5121;"522308";"Kerani Pentadbiran Jualan";"Clerk, Sales Admin"
5122;"522309";"Kerani Telejualan";"Clerk, Telesales"
5123;"522310";"Kerani Tempahan Jualan";"Clerk, Sales Order"
5124;"522311";"Koordinator Jualan";"Coordinator, Sales"
5125;"522312";"Kerani Pengiklanan";"Clerk, Advertising"
5126;"522313";"Kerani Jualan e-Dagang";"E-Commerce Sales Clerk"
5128;"5231";"JURUWANG DAN KERANI TIKET";"CASHIERS AND TICKET CLERKS"
5129;"523101";"Juruwang";"Cashier"
5130;"523102";"Pembantu Juruwang";"Assistant Cashier"
5131;"523103";"Juruwang, Parkir";"Cashier, Parking"
5132;"523104";"Juruwang, Kedai";"Cashier, Store"
5133;"523105";"Juruwang, Stesen Petrol";"Cashier, Petrol Pump Station"
5134;"523106";"Juruwang, Pawagam";"Cashier, Theatre"
5135;"523107";"Juruwang, Kafeteria";"Cashier, Cafeteria"
5136;"523108";"Juruwang, Makanan dan Minuman";"Cashier, Food and Beverage"
5137;"523109";"Juruwang, Restoran";"Cashier, Restaurant"
5138;"523110";"Juruwang, Pejabat Tempahan";"Cashier, Booking-Office"
5139;"523111";"Juruwang, Trek Lumba";"Cashier, Race Track"
5140;"523112";"Kerani Pengeluaran Tiket (Kecuali Perjalanan)";"Clerk, Ticket Issuing  (Except Travel)"
5141;"523113";"Juruwang, Daftar Keluar";"Cashier, Check-Out"
5142;"523114";"Juruwang, Meja Tunai";"Cashier, Cash Desk"
5143;"523115";"Juruwang, Tukaran Mata Wang Asing";"Cashier, Currency Exchange"
5144;"523116";"Kerani Kutipan Tol";"Clerk, Toll Collection"
5145;"523117";"Jurutol";"Toll Teller"
5146;"523118";"Juruwang, Taman Tema";"Cashier, Theme Park"
5147;"523119";"Juruwang Gred K2";"Cashier Grade K2"
5149;"5241";"MODEL FESYEN DAN MODEL LAIN";"FASHION AND OTHER MODELS"
5150;"524101";"Model Fesyen";"Fashion Model"
5151;"524102";"Model Pengiklanan";"Advertising Model"
5152;"524103";"Model Artis";"Artist Model"
5154;"5242";"PENUNJUK CARA JUALAN";"SALES DEMONSTRATORS"
5155;"524201";"Penunjuk Cara";"Demonstrator"
5156;"524202";"Promoter Jualan";"Sales Promoter"
5157;"524203";"Pedagang Jualan";"Sales Merchandiser"
5159;"5243";"JURUJUAL PINTU-KE-PINTU";"DOOR-TO-DOOR SALESPERSONS"
5160;"524301";"Jurujual Jualan Langsung";"Direct Selling Salesperson"
5161;"524302";"Jurujual Pintu-ke-Pintu";"Door to Door Salesperson"
5163;"5244";"JURUJUAL PUSAT PERHUBUNGAN";"CONTACT CENTRE SALESPERSONS"
5164;"524401";"Jurujual Pusat Perhubungan Pelanggan";"Customer Contact Centre Salesperson"
5165;"524402";"Personel Pusat Perhubungan";"Contact Centre Personnel"
5166;"524403";"Perunding Pusat Perhubungan Luar Negeri";"Outbound Contact Centre Consultant"
5167;"524404";"Eksekutif Telejualan";"Telesales Executive"
5168;"524405";"Telemarketer";"Telemarketer"
5169;"524406";"Jurujual Pusat Perhubungan";"Call centre salesperson"
5170;"524407";"Jurujual Internet";"Internet Salesperson"
5172;"5245";"ATENDAN PAM DAN PUSAT SERVIS";"SERVICE STATION AND PUMP ATTENDANTS"
5173;"524501";"Atendan Stesen Petrol";"Petrol Pump Attendant"
5174;"524502";"Atendan Pusat Servis";"Service Station Attendant"
5176;"5246";"ATENDAN KAUNTER MAKANAN";"FOOD SERVICE COUNTER ATTENDANTS"
5177;"524601";"Atendan Kaunter Makanan";"Food Counter Atendant"
5178;"524602";"Atendan Kaunter Kafeteria";"Cafeteria Counter Attendant"
5180;"5249";"PEKERJA JUALAN YANG TIDAK DIKELASKAN DI MANA-MANA";"SALES WORKERS NOT ELSEWHERE CLASSIFIED"
5181;"524901";"Jurujual Sewa";"Rental Salesperson"
5183;"5311";"PEKERJA ASUHAN KANAK-KANAK";"CHILD CARE WORKERS"
5184;"531101";"Pekerja Asuhan Kanak-Kanak";"Child Care Worker"
5185;"531102";"Amah Bayi";"Baby Amah"
5186;"531103";"Pengasuh Kanak-kanak";"Nanny"
5187;"531104";"Penjaga Kanak-kanak";"Baby-sitter"
5189;"5312";"PEMBANTU GURU";"TEACHERS AIDES"
5190;"531201";"Pembantu Pengurusan Murid Gred N19";"Pupils Management Assistant Grade N19"
5191;"531202";"Pembantu Guru";"Teacher's Aide"
5192;"531203";"Pembantu Pra-sekolah";"Pre-school Assistant"
5193;"531204";"Pembantu Tadika";"Kindergarten Assistant"
5194;"531205";"Atendan Tadika";"Kindergarten Attendant"
5195;"531206";"Pekerja Tadika";"Kindergarten Worker"
5196;"531207";"Pembantu Pegawai Latihan Gred E19";"Assistant Training Officer Grade E19"
5197;"531208";"Pembantu Pegawai Latihan Vokasional DV19";"Vocational Training Assistant DV19"
5198;"531209";"Pembantu Pengajar";"Teaching Assistant"
5199;"531210";"Pembantu Pegawai Latihan Vokasional DV21";"Vocational Training Assistant DV21"
5201;"5321";"PEMBANTU PENJAGAAN KESIHATAN";"HEALTH CARE ASSISTANTS"
